id,department,gender,id_crew,job,name
13626,Directing,2,74752,Director,Nikolaj Arcel
326285,Directing,2,3061,Director,Ewan McGregor
422514,Directing,0,98669,Director,John Lechago
43022,Directing,2,12327,Director,Joseph M. Newman
44787,Directing,2,131469,Director,Leo Hurwitz
44787,Directing,2,131470,Director,Paul Strand
179057,Directing,2,11593,Director,Rudolph Maté
282225,Directing,2,20023,Director,Youssef Chahine
218299,Directing,0,97774,Director,Alfred E. Green
72394,Directing,2,128639,Director,Armand Mastroianni
114471,Directing,0,949860,Director,Orville O. Dull
50699,Directing,0,99432,Director,Jay Woelfel
421854,Directing,0,556161,Director,Anthony Giordano
333318,Directing,0,105574,Director,Adrián García Bogliano
392058,Directing,0,1303938,Director,Vincent Masciale
413770,Directing,0,1673803,Director,Roger Mainwood
360029,Directing,2,6818,Director,Werner Herzog
339152,Directing,0,1464437,Director,Holly Morris
339152,Directing,0,1468137,Director,Anne Bogart
352094,Directing,0,145221,Director,Joe Menendez
55739,Directing,2,142960,Director,Harvey Frost
51443,Directing,0,144210,Director,Karen Arthur
26987,Directing,1,98940,Director,Catherine Cyran
374461,Directing,2,5696,Director,Bruce Beresford
187276,Directing,1,938649,Director,Amanda Gusack
57843,Directing,0,82033,Director,Jon Hess
79871,Directing,2,1069018,Director,Roman Cheung
204051,Directing,0,87554,Director,Im Kwon-taek
278544,Directing,2,25289,Director,Harris Done
278544,Directing,2,127027,Director,James Moll
336216,Directing,0,129564,Director,Radu Muntean
102870,Directing,0,221466,Director,Filippos Tsitos
410718,Directing,2,26473,Director,Fisher Stevens
29136,Directing,2,69982,Director,Jeff Bleckner
59762,Directing,2,27992,Director,Brian Yuzna
46718,Directing,2,89596,Director,Joaquim Dos Santos
397514,Directing,0,1202631,Director,Nick Jongerius
421851,Directing,2,17087,Director,Michael Moore
113649,Directing,0,1057492,Director,Kim Jho Gwang-soo
113649,Directing,0,1057623,Director,Eun-kyung Jo
113649,Directing,0,1057624,Director,Hong Dongmyung
381737,Directing,1,155598,Director,Leslie Libman
61722,Directing,0,238406,Director,Michael Steiner
111118,Directing,2,74600,Director,Joshua Tickell
111118,Directing,1,93217,Director,Rebecca Harrell Tickell
334541,Directing,2,30711,Director,Kenneth Lonergan
334543,Directing,2,1173102,Director,Garth Davis
345918,Directing,0,1130788,Director,Zack Whedon
374440,Directing,0,1554277,Director,Andrew Ahn
370382,Directing,0,1149892,Director,Panos Glykofrydis
283792,Directing,0,1149892,Director,Panos Glykofrydis
283792,Directing,0,1126411,Director,Dinos Katsouridis
164827,Directing,0,1126411,Director,Dinos Katsouridis
185111,Directing,2,1031166,Director,Thanasis Vengos
296344,Directing,2,1120003,Director,Alekos Sakellarios
300321,Directing,0,1164767,Director,Matt Stuertz
407799,Directing,0,222090,Director,Gideon Bradshaw
403450,Directing,2,1274996,Director,Pif
39340,Directing,2,130313,Director,Walerian Borowczyk
42123,Directing,2,32277,Director,Geoff Murphy
415214,Directing,2,81220,Director,Dante Lam
48601,Directing,1,25340,Director,Emmanuelle Bercot
42872,Directing,2,101590,Director,Ciro Ippolito
42872,Directing,0,129044,Director,Biagio Proietti
107443,Directing,2,93904,Director,Irving Rapper
230628,Directing,0,583203,Director,Tomoyuki Takimoto
101665,Directing,2,81355,Director,Yukihiko Tsutsumi
407559,Directing,2,90609,Director,Oz Perkins
397243,Directing,0,135113,Director,André Øvredal
402536,Directing,0,1141078,Director,Franck Dion
64501,Directing,0,545506,Director,Jagmohan Mundhra
117337,Directing,1,110146,Director,Pooja Bhatt
402370,Directing,0,1642118,Director,Ian Bonhôte
319096,Directing,1,9780,Director,Angela Bassett
366269,Directing,2,84110,Director,Sam Dunn
366269,Directing,2,84111,Director,Scot McFadyen
366269,Directing,0,1360557,Director,Manfred Becker
16143,Directing,2,190103,Director,Alain Desrochers
145963,Directing,2,143463,Director,Dave Fleischer
27953,Directing,0,236655,Director,Ömer Vargı
139272,Directing,0,150259,Director,Osman Sınav
419639,Directing,0,1069629,Director,Michael J. Gallagher
41725,Directing,2,51000,Director,Byron Haskin
413279,Directing,2,55934,Director,Taika Waititi
353728,Directing,2,956818,Director,Stephen Dunn
340684,Directing,0,1468855,Director,Joey Kuhn
338964,Directing,2,54050,Director,Mark Waters
291413,Directing,2,82822,Director,Phil Claydon
302042,Directing,2,132722,Director,Curtis Crawford
270007,Directing,2,33254,Director,Jim Gillespie
105121,Directing,0,1037391,Director,Turner Ross
105121,Directing,2,1037392,Director,Bill Ross IV
40070,Directing,2,1510984,Director,Richard Yeung Kuen
345888,Directing,0,1480520,Director,Kim Kwang-tae
159469,Directing,2,94169,Director,John Berry
168647,Directing,2,40230,Director,Kevin Hooks
419330,Directing,0,1631253,Director,Chris Reading
413471,Directing,2,7166,Director,Kevin Pollak
413361,Directing,0,1111673,Director,Brett Harvey
355065,Directing,2,17361,Director,Lars Kraume
289180,Directing,0,1330498,Director,Rania Attieh
289180,Directing,0,1330499,Director,Daniel Garcia
348896,Directing,0,1487543,Director,Vivienne De Courcy
409160,Directing,0,1659591,Director,Jia Wei Kan
340402,Directing,2,109692,Director,David E. Talbert
340223,Directing,0,1188381,Director,Ron Davis
208039,Directing,2,17350,Director,Kevin Macdonald
50317,Directing,0,112249,Director,Lance Weiler
117038,Directing,0,1064969,Director,Jennifer Dworkin
85125,Directing,0,931761,Director,Sandhya Suri
111103,Directing,0,126620,Director,Ross McElwee
360292,Directing,0,114620,Director,Neil Johnson
13943,Directing,2,76081,Director,Paul Goldman
359151,Directing,0,1507948,Director,Martin Butler
359151,Directing,0,1074019,Director,Bentley Dean
386743,Directing,0,1135153,Director,Étienne-Jules Marey
336380,Directing,0,1456070,Director,Georges Demenÿ
423525,Directing,0,1168608,Director,Taneli Mustonen
112119,Directing,0,1053900,Director,Jim Munroe
112119,Directing,0,1053901,Director,Jim Morrison
112119,Directing,0,584008,Director,Chris McCawley
112119,Directing,0,1053902,Director,Tate Young
393445,Directing,2,35736,Director,Karan Johar
333665,Directing,2,131870,Director,Daryl Wein
337550,Directing,0,1263750,Director,Dano Johnson
337550,Directing,0,1204082,Director,Jeffrey Travis
189225,Directing,0,97083,Director,William Klein
420511,Directing,2,85203,Director,Damian Lee
385372,Directing,0,97532,Director,Hisonni Johnson
417936,Directing,0,1576220,Director,Letia Clouston
48406,Directing,2,19032,Director,John Hough
358353,Directing,2,87565,Director,Savage Steve Holland
243599,Directing,1,63783,Director,Christie Will
51349,Directing,0,146922,Director,Ilya Maksimov
189682,Directing,0,29571,Director,John S. Robertson
56143,Directing,0,8500,Director,John Ford
203901,Directing,2,25630,Director,Jack Clayton
199206,Directing,0,1328781,Director,Victor Iliu
352334,Directing,2,37021,Director,Mike Elliott
173873,Directing,2,1035927,Director,Evald Schorm
261102,Directing,0,1124382,Director,Carlos Sedes
130507,Directing,2,67426,Director,William Keighley
80850,Directing,2,99667,Director,Alexander Hall
326045,Directing,2,939452,Director,Terry Miles
45057,Directing,0,936763,Director,Carla Garapedian
195405,Directing,2,90069,Director,Joseph Kane
63681,Directing,2,25161,Director,Marcel Carné
34231,Directing,2,112174,Director,Brian Pulido
26776,Directing,0,86004,Director,Joseph H. Lewis
81178,Directing,2,19019,Director,Robert Riskin
81178,Directing,2,82678,Director,Harry Lachman
86207,Directing,0,127333,Director,Ernest Pintoff
350846,Directing,0,151162,Director,Agustí Villaronga
411025,Directing,0,1265315,Director,Vitali Mansky
369769,Directing,0,1265315,Director,Vitali Mansky
390422,Directing,2,11343,Director,David Yates
276833,Directing,1,42226,Director,Regina Russell Banali
253980,Directing,2,1239407,Director,Drew Pearce
3144,Directing,2,30745,Director,Brian O'Hara
340484,Directing,0,929343,Director,Robert Greene
376386,Directing,0,1136478,Director,Michal Marczak
393561,Directing,1,220691,Director,Laura Poitras
373480,Directing,1,1551556,Director,Sara Jordenö
376257,Directing,1,1140441,Director,Dawn Porter
376234,Directing,1,1345227,Director,Kim A. Snyder
376387,Directing,0,1654199,Director,Nanfu Wang
376534,Directing,1,117841,Director,Kirsten Johnson
10614,Directing,2,138,Director,Quentin Tarantino
281987,Directing,0,1341631,Director,George Christopher McCann
281987,Directing,0,1341632,Director,Lucille Celic
76122,Directing,0,579280,Director,Leythum
138611,Directing,0,1020746,Director,Richard Desjardins
138611,Directing,0,1020751,Director,Robert Monderie
299969,Directing,2,140909,Director,Zak Knutson
393629,Directing,0,1239775,Director,Geoff Lapaire
350060,Directing,0,1291496,Director,Guðmundur Arnar Guðmundsson
16766,Directing,2,80752,Director,Shinji Higuchi
358924,Directing,1,22020,Director,Barbara Kopple
362579,Directing,0,234825,Director,Antonio Trashorras
336271,Directing,0,1029298,Director,Chris Trebilcock
396004,Directing,2,1615073,Director,Jason William Lee
208327,Directing,0,1001012,Director,Shinsuke Ogawa
208327,Directing,0,1191357,Director,Peng Xiaolian
394684,Directing,0,96691,Director,Rodrigo Sorogoyen
361777,Directing,0,6521,Director,Alberto Rodríguez
393158,Directing,0,933695,Director,Helena Taberna
417406,Directing,0,1375988,Director,Scott B. Hansen
393407,Directing,2,2245,Director,Yvan Attal
375082,Directing,2,1087280,Director,Brett Rapkin
336445,Directing,2,6767,Director,Larry Charles
34836,Directing,0,1157635,Director,Matt Norman
406042,Directing,0,105166,Director,Mudassar Aziz
79431,Directing,0,584991,Director,Andres Maimik
79431,Directing,0,79759,Director,Rain Tolk
361758,Directing,2,68412,Director,Toshio Masuda
363611,Directing,0,1269467,Director,Keiichi Ozawa
376538,Directing,0,1119490,Director,Mio Ezaki
376543,Directing,0,1269467,Director,Keiichi Ozawa
376548,Directing,0,1269467,Director,Keiichi Ozawa
376553,Directing,0,1269467,Director,Keiichi Ozawa
200549,Directing,2,190341,Director,Joe Ahearne
393603,Directing,0,105338,Director,Jared Martin
393603,Directing,0,1607982,Director,Robert Mrazek
83865,Directing,0,931252,Director,Vladimir Toropchin
250895,Directing,0,931252,Director,Vladimir Toropchin
370545,Directing,0,1571402,Director,Darina Shmidt
411023,Directing,2,129921,Director,Kief Davidson
411023,Directing,2,129922,Director,Richard Ladkani
277296,Directing,2,53767,Director,Roger Vadim
345920,Directing,2,5065,Director,David Frankel
352498,Directing,0,1327643,Director,Kerem Sanga
109301,Directing,2,11434,Director,Wilfred Jackson
82916,Directing,0,1053634,Director,Shigemichi Sugita
339396,Directing,2,55075,Director,Jeff Wadlow
317938,Directing,0,1310898,Director,Katina Medina Mora
358725,Directing,2,71929,Director,Benoît Delépine
358725,Directing,2,71930,Director,Gustave de Kervern
76964,Directing,2,89092,Director,Albert Ray
346723,Directing,0,1482819,Director,Slávek Horák
33065,Directing,2,108107,Director,Konstantin Bronzit
33534,Directing,0,146922,Director,Ilya Maksimov
109176,Directing,2,149619,Director,Nick Marck
323673,Directing,2,115178,Director,Kristoffer Tabori
419546,Directing,2,142618,Director,Adam Curtis
57664,Directing,0,37360,Director,Henry Hathaway
4462,Directing,0,37360,Director,Henry Hathaway
164504,Directing,0,37360,Director,Henry Hathaway
43380,Directing,0,37360,Director,Henry Hathaway
392142,Directing,0,1603423,Director,Jonathan Barré
276562,Directing,0,1382852,Director,Tom Jenkinson
276562,Directing,0,1382853,Director,Rich Peppiatt
423681,Directing,0,1189539,Director,Viesturs Kairišs
322548,Directing,0,1095322,Director,Eddie O'Keefe
421725,Directing,0,87059,Director,Galen T. Chu
421725,Directing,2,229962,Director,Mike Thurmeier
393764,Directing,0,137201,Director,Julien Rambaldi
51953,Directing,0,537978,Director,Pierre Falardeau
354979,Directing,0,1035,Director,Paul Schrader
408619,Directing,2,16294,Director,Jonathan Demme
367412,Directing,2,136495,Director,Damien Chazelle
210306,Directing,2,82194,Director,Neill Blomkamp
148318,Directing,0,1127428,Director,Hugo Latulippe
148318,Directing,0,1127429,Director,François Prévost
365323,Directing,0,1527065,Director,Dimitris Athanitis
220124,Directing,2,186009,Director,Anthony Simmons
932,Directing,2,14158,Director,Wolfgang Staudte
932,Directing,2,14163,Director,Hans Heinrich
41914,Directing,0,127330,Director,Wiktor Grodecki
355338,Directing,0,84496,Director,Josh Cooley
40026,Directing,0,97966,Director,John 'Bud' Cardos
51592,Directing,2,144596,Director,Sheldon Larry
99330,Directing,0,127841,Director,Pongpat Wachirabunjong
223391,Directing,0,144557,Director,Emiko Hiramatsu
245597,Directing,0,1284286,Director,Lee Hyeon-jong
411039,Directing,2,97296,Director,Zacharias Kunuk
300438,Directing,0,1084408,Director,Hardi Volmer
134705,Directing,2,54767,Director,Mika Kaurismäki
94894,Directing,0,1086964,Director,David L. Corley
38625,Directing,0,671828,Director,Tetsuo Shinohara
315955,Directing,2,17784,Director,John Irvin
205939,Directing,1,930333,Director,Anne K. Black
249703,Directing,0,1000952,Director,Selma Vilhunen
37432,Directing,2,63550,Director,Tom McLoughlin
18517,Directing,2,236583,Director,Darin Ferriola
18424,Directing,2,60616,Director,Harry Basil
408270,Directing,0,80107,Director,Akihiko Shiota
42885,Directing,2,40199,Director,Anthony Mann
30614,Directing,2,40199,Director,Anthony Mann
387801,Directing,0,56375,Director,Amat Escalante
400387,Directing,2,52169,Director,Pieter Kuijpers
327175,Directing,0,127330,Director,Wiktor Grodecki
80301,Directing,2,64278,Director,Michael Feifer
347026,Directing,1,1193597,Director,Amma Asante
413588,Directing,0,1672773,Director,Shujaat Saudagar
345725,Directing,0,931172,Director,Chen Jianbin
408267,Directing,0,1653614,Director,Ralitza Petrova
81400,Directing,0,11688,Director,Jan Svěrák
140541,Directing,0,1112910,Director,Greg Griffin
303680,Directing,0,1385969,Director,Chihiro Amano
220447,Directing,2,114722,Director,Kentarô Ôtani
220447,Directing,2,1041674,Director,Keiichi Sato
254011,Directing,0,118722,Director,Park Je-hyun
146724,Directing,0,496939,Director,Jeong Gi-hoon
202220,Directing,0,1185788,Director,Wong Tsz Ming
214629,Directing,0,1199328,Director,Saxon Logan
47778,Directing,2,65843,Director,Mihalis Kakogiannis
324013,Directing,2,9789,Director,Robert Altman
46975,Directing,2,127486,Director,Alan Grint
424182,Directing,0,1391645,Director,Chris Alexander
77304,Directing,0,565310,Director,Boris Stepantsev
367732,Directing,0,1534231,Director,Chris Kasick
158900,Directing,0,110054,Director,Fredrik Edfeldt
408151,Directing,1,68773,Director,Ilyssa Goodman
416261,Directing,2,1045188,Director,Charlie Vaughn
375345,Directing,0,1562812,Director,Eric Bilitch
410259,Directing,0,1410109,Director,Teddy Smith
240723,Directing,1,566987,Director,Vanessa Parise
167012,Directing,2,95329,Director,Kevin Connor
279229,Directing,2,239235,Director,Felix Fuchssteiner
279229,Directing,1,1459484,Director,Katharina Schöde
316015,Directing,1,130326,Director,Penelope Buitenhuis
203539,Directing,2,147428,Director,Wolfgang Groos
226001,Directing,0,1184519,Director,Marc-Andreas Bochert
266568,Directing,2,221508,Director,Uwe Janson
410314,Directing,1,63783,Director,Christie Will
149786,Directing,2,83198,Director,Allan Arkush
216647,Directing,0,1121267,Director,Karin Brandauer
51959,Directing,2,544250,Director,Martin Frič
313896,Directing,0,1276771,Director,Tobias Wiemann
374319,Directing,2,1107948,Director,Matthias Steurer
279558,Directing,1,53339,Director,Maria von Heland
268712,Directing,2,232623,Director,Christian Theede
374247,Directing,2,38625,Director,Zoltan Spirandelli
6103,Directing,2,13871,Director,Lou Antonio
329981,Directing,0,1174090,Director,Farren Blackburn
30374,Directing,0,57142,Director,Andrew Marton
352186,Directing,0,1491596,Director,Chris McCoy
407172,Directing,2,209819,Director,Pat Kiely
50835,Directing,2,21404,Director,Kurt Voss
308423,Directing,0,1394801,Director,Matthew Hammett Knott
362610,Directing,0,588181,Director,Marcos Cabotá
362610,Directing,0,936999,Director,Toni Bestard
387558,Directing,0,1564559,Director,Jane Gull
167644,Directing,0,1026299,Director,Mika Ronkainen
59853,Directing,0,93725,Director,Carlo Mazzacurati
73077,Directing,0,68149,Director,Francesco Patierno
41599,Directing,2,10601,Director,Joseph L. Mankiewicz
150065,Directing,0,42138,Director,Victoria Mahoney
49927,Directing,2,1016305,Director,Wang Xiaoshuai
129383,Directing,0,225738,Director,Yoshimitsu Morita
383788,Directing,0,1103835,Director,Dominik Hartl
413452,Directing,2,1371036,Director,Knate Gwaltney
332794,Directing,2,69987,Director,Jérôme Salle
401061,Directing,2,92319,Director,Shawn Crahan
378064,Directing,0,1072778,Director,Naoko Yamada
262831,Directing,0,1158889,Director,Tung Wang
364111,Directing,0,1243962,Director,Tatsuyuki Nagai
19961,Directing,2,73121,Director,Gisaburō Sugii
181456,Directing,0,26959,Director,Samuel Fuller
369336,Directing,2,558860,Director,David Zellner
395763,Directing,2,72327,Director,Jalil Lespert
383807,Directing,1,563356,Director,Katell Quillévéré
402693,Directing,2,1152634,Director,Marcel Barrena
41619,Directing,0,23116,Director,Leander Haußmann
63244,Directing,0,1031794,Director,Matthew Longfellow
40690,Directing,0,1031794,Director,Matthew Longfellow
102622,Directing,0,142517,Director,Tim Kirkby
61903,Directing,2,51000,Director,Byron Haskin
148766,Directing,2,93904,Director,Irving Rapper
131074,Directing,2,8929,Director,Charles Crichton
71984,Directing,2,32919,Director,Anthony Asquith
53598,Directing,2,13953,Director,Edward F. Cline
198227,Directing,2,1024473,Director,Monta Bell
22689,Directing,2,89092,Director,Albert Ray
175983,Directing,0,585135,Director,George Nichols Jr.
175983,Directing,1,1010628,Director,Wanda Tuchock
125578,Directing,2,34751,Director,Ray Enright
254047,Directing,0,22230,Director,Matt Berman
128104,Directing,0,993676,Director,Anaïs Barbeau-Lavalette
64965,Directing,0,85551,Director,Giovanni Veronesi
396232,Directing,0,1160621,Director,Reuben Atlas
396232,Directing,2,78055,Director,Jerry Rothwell
378480,Directing,0,1385799,Director,Matteo Zoppis
378480,Directing,0,1318674,Director,Alessio Rigo de Righi
393961,Directing,2,1608971,Director,Michal Siewierski
380699,Directing,0,1571374,Director,Antonino D'Ambrosio
76010,Directing,0,1193421,Director,Juan Manuel Cotelo
87561,Directing,0,115467,Director,Jean Genet
381685,Directing,0,1628036,Director,Raúl Campos
403911,Directing,0,1628036,Director,Raúl Campos
403911,Directing,0,1695407,Director,Jan Suter
29066,Directing,2,102429,Director,Roger Corman
200655,Directing,0,927798,Director,Howard Alk
299641,Directing,0,557818,Director,Jonathan Kesselman
84672,Directing,0,53782,Director,Jean-Pierre Gorin
376502,Directing,0,1399186,Director,Rich Fox
241206,Directing,2,13981,Director,Irving Brecher
104989,Directing,0,7506,Director,Irwin Allen
64428,Directing,0,201393,Director,Cliff Owen
396744,Directing,0,1617538,Director,Max Lewkowicz
361251,Directing,0,1515468,Director,Francisco Varone
394224,Directing,2,558860,Director,David Zellner
97340,Directing,0,1065015,Director,Óskar Thór Axelsson
130402,Directing,0,1073786,Director,Eagle Pennell
413764,Directing,0,1673501,Director,Bartosz M. Kowalski
39395,Directing,0,129564,Director,Radu Muntean
333516,Directing,0,1447791,Director,Hannaleena Hauru
128250,Directing,0,56376,Director,Annemarie Jacir
106887,Directing,0,1302048,Director,Armando Robles Godoy
328416,Directing,2,15305,Director,Rick King
340616,Directing,0,1468062,Director,Rachel Lang
396330,Directing,0,1637776,Director,Matt Peters
396330,Directing,0,1637778,Director,Melchior Zwyer
72826,Directing,0,567244,Director,Junji Kurata
113119,Directing,0,1056323,Director,Minoru Kanaya
113119,Directing,0,1056324,Director,Kiyosumi Kuzakawa
277834,Directing,2,15810,Director,Ron Clements
277834,Directing,2,15811,Director,John Musker
354421,Directing,0,650544,Director,Brian Hill
41973,Directing,1,1477,Director,Charlotte Zwerin
276578,Directing,0,228282,Director,Philippe Gagnon
27211,Directing,2,97278,Director,Atıf Yılmaz
345470,Directing,0,1513673,Director,Jake Gavin
419471,Directing,2,231550,Director,Quentin Lee
355506,Directing,2,144232,Director,Gregg Bishop
421313,Directing,0,1088096,Director,James Nunn
140491,Directing,0,929111,Director,Michael Shumway
26370,Directing,0,1250855,Director,Dollan Cannell
376866,Directing,2,225009,Director,Pablo Larraín
74493,Directing,0,43652,Director,Takashi Yamazaki
52254,Directing,0,145639,Director,David Sieveking
384682,Directing,2,60922,Director,Josh Gordon
384682,Directing,2,60923,Director,Will Speck
363093,Directing,0,557736,Director,Park Hoon-Jung
252874,Directing,0,1288247,Director,Shogo Yabuuchi
105711,Directing,1,96813,Director,Maya Deren
88065,Directing,0,563031,Director,Milton Moses Ginsberg
128111,Directing,2,1086398,Director,Kang Yi-kwan
102871,Directing,2,1014561,Director,Rolando Colla
71543,Directing,0,563341,Director,Nir Bergman
44010,Directing,2,130028,Director,Kyle Lawrence
44010,Directing,2,1025354,Director,Caleb Doyle
112033,Directing,0,1053730,Director,Danyael Sugawara
86821,Directing,2,933748,Director,Chris Mortensen
201365,Directing,0,1183493,Director,Glenio Bonder
233383,Directing,2,190514,Director,James MacTaggart
346443,Directing,0,1429868,Director,Maciej Bochniak
95046,Directing,2,100131,Director,Garson Kanin
62439,Directing,2,1296107,Director,Kim Young-tak
365942,Directing,2,36804,Director,Peter Chelsom
330459,Directing,2,129894,Director,Gareth Edwards
353979,Directing,0,1017209,Director,Carles Torrens
259695,Directing,2,880,Director,Ben Affleck
381288,Directing,2,11614,Director,M. Night Shyamalan
382653,Directing,0,1196500,Director,Johnny Ma
381043,Directing,0,1049745,Director,Alexandre Lehmann
311764,Directing,0,1422143,Director,Isaac Rentz
384673,Directing,0,1567335,Director,Sonia Kennebeck
305943,Directing,0,1216399,Director,Andy Goddard
426576,Directing,0,1780936,Director,Rob Williams
54539,Directing,2,143353,Director,Marcel L'Herbier
309929,Directing,0,19377,Director,Erick Zonca
170279,Directing,2,112096,Director,Paul Ruven
346672,Directing,1,402272,Director,Anna Foerster
85672,Directing,2,38696,Director,Don Schain
427342,Directing,0,1713741,Director,Kim Druzhinin
427342,Directing,2,1713742,Director,Andrey Shalopa
287281,Directing,0,114109,Director,Matt Vancil
287281,Directing,0,1353906,Director,Thomas M. Gofton
287281,Directing,0,1353914,Director,Tom Brown
37708,Directing,2,42640,Director,Andy Hurst
376290,Directing,0,18844,Director,John Madden
373442,Directing,0,1551512,Director,Mathew Orzel
373442,Directing,0,1551513,Director,Heidi Brandenburg
291328,Directing,2,6449,Director,Warren Beatty
210234,Directing,1,227369,Director,Veronica Velasco
121173,Directing,0,591994,Director,Jun Lana
346347,Directing,0,1481961,Director,Jennifer Liao
414977,Directing,0,1342601,Director,Nicholas Brooks
31245,Directing,0,100957,Director,Rick Sloane
422603,Directing,0,1699011,Director,Ganesh Raj
402217,Directing,2,1636167,Director,Omar Lulu
411279,Directing,0,1105733,Director,Ranjith Sankar
411054,Directing,0,1665133,Director,Johnpaul George
398786,Directing,2,1136857,Director,Rajeev Ravi
381374,Directing,0,1289126,Director,Abrid Shine
3159,Directing,2,30652,Director,Dick Randall
27395,Directing,2,25897,Director,Javier Aguirre
92779,Directing,2,103569,Director,Peter Manoogian
124902,Directing,2,68774,Director,Christopher Menaul
67276,Directing,2,5602,Director,David Lynch
48784,Directing,2,5602,Director,David Lynch
105829,Directing,2,1119016,Director,Rashid Nugmanov
386827,Directing,0,1398881,Director,Kim Rocco Shields
217428,Directing,2,1174753,Director,Gil Portes
75450,Directing,2,491740,Director,Rob Lemkin
75450,Directing,0,491739,Director,Thet Sambath
25021,Directing,2,1027685,Director,Brent Zacky
74302,Directing,2,109083,Director,Ertem Eğilmez
42496,Directing,0,106239,Director,Emile de Antonio
274870,Directing,2,77965,Director,Morten Tyldum
78174,Directing,0,583257,Director,François Bertrand
296633,Directing,2,120643,Director,Lim Soon-rye
116323,Directing,0,1294643,Director,Chung Ji-young
381284,Directing,0,1141683,Director,Theodore Melfi
371153,Directing,0,239256,Director,Selçuk Aydemir
140485,Directing,0,1112586,Director,Ersoy Güler
378435,Directing,0,1341116,Director,Orhan Oğuz
425498,Directing,0,1087686,Director,Osmany Rodriguez
359246,Directing,0,1508129,Director,Stephen Cognetti
347127,Directing,0,130051,Director,Craig Moss
412698,Directing,0,1670158,Director,Federica di Giacomo
262474,Directing,0,1345178,Director,Cody Knotts
426634,Directing,0,1187602,Director,John Pilger
126816,Directing,2,170115,Director,Michael Switzer
57739,Directing,0,1250945,Director,Özcan Deniz
161808,Directing,0,144194,Director,Togan Gökbakar
223551,Directing,0,562939,Director,Lourens Blok
45017,Directing,2,49361,Director,Bill Bennett
272072,Directing,0,1271115,Director,Patrick McGuinn
137619,Directing,0,37497,Director,Pere Portabella
26872,Directing,2,96492,Director,Keith Beauchamp
139434,Directing,2,1426120,Director,Patricio Henríquez
139434,Directing,0,1667677,Director,Luc Côté
139929,Directing,0,81717,Director,Eddy Terstall
393457,Directing,2,5292,Director,Denzel Washington
111261,Directing,0,557007,Director,Mark Becker
36833,Directing,2,1115333,Director,Bruce LaBruce
16359,Directing,0,81717,Director,Eddy Terstall
408203,Directing,0,1000952,Director,Selma Vilhunen
210052,Directing,0,1193607,Director,Rick Ostermann
344039,Directing,0,1475728,Director,Tim Godsall
332979,Directing,2,24294,Director,Ben Younger
187897,Directing,0,99436,Director,Chang Cheh
424889,Directing,0,1705477,Director,Habib Louati
424889,Directing,0,1705478,Director,Boris Jacq
80961,Directing,0,556839,Director,Zeki Ökten
217672,Directing,2,34751,Director,Ray Enright
215736,Directing,2,105477,Director,Bernard Vorhaus
21752,Directing,0,8568,Director,Daniel Filho
144464,Directing,2,44866,Director,Edwin S. Porter
144464,Directing,0,1423169,Director,Jacob Blair Smith
404762,Directing,0,1156075,Director,Ryan White
180371,Directing,2,102557,Director,Maurício Farias
80809,Directing,2,120837,Director,Ron Satlof
381041,Directing,2,123512,Director,Linas Phillips
413052,Directing,0,236013,Director,Akan Satayev
371446,Directing,2,139357,Director,Jason Lew
362974,Directing,0,1293597,Director,No Deok
154922,Directing,0,1150900,Director,Konstantin Feoktistov
314946,Directing,0,1150900,Director,Konstantin Feoktistov
52939,Directing,0,146924,Director,Sergei Glezin
124277,Directing,0,1079149,Director,Christopher Kezelos
228384,Directing,0,31662,Director,Robert Thalheim
11603,Directing,2,69982,Director,Jeff Bleckner
226686,Directing,2,120837,Director,Ron Satlof
320413,Directing,0,1417220,Director,Jim Hosking
96468,Directing,2,20310,Director,Takashi Shimizu
263412,Directing,0,81849,Director,Pedro Olea
108501,Directing,0,605813,Director,Patrick G. Donahue
60254,Directing,0,72248,Director,Safy Nebbou
342737,Directing,2,17439,Director,Mike Mills
425553,Directing,0,69646,Director,Ulf Malmros
425553,Directing,0,1706988,Director,Jaana Fomin
227667,Directing,2,120837,Director,Ron Satlof
422874,Directing,0,1145238,Director,Martín Rosete
412329,Directing,0,76962,Director,Ramon Fernandez
225525,Directing,2,120837,Director,Ron Satlof
426903,Directing,0,1077300,Director,Eadweard Muybridge
406785,Directing,0,1651675,Director,Leo Matsuda
214938,Directing,0,1199632,Director,Nikolai Volev
136058,Directing,0,48529,Director,Jim Klein
136058,Directing,1,48507,Director,Julia Reichert
229638,Directing,0,88664,Director,William C. McGann
160261,Directing,0,1025765,Director,Raam Shetty
198176,Directing,2,9054,Director,Mervyn LeRoy
418693,Directing,1,74105,Director,Ricki Stern
418693,Directing,0,74106,Director,Anne Sundberg
394423,Directing,0,1610488,Director,Todd Newman
418691,Directing,2,1698179,Director,John William Ross
217763,Directing,2,9054,Director,Mervyn LeRoy
210653,Directing,2,974548,Director,Juan Bustillo Oro
244201,Directing,2,67426,Director,William Keighley
412213,Directing,0,585509,Director,Emil Ben-Shimon
406431,Directing,2,131791,Director,Vlad Yudin
389044,Directing,1,1031204,Director,Sólveig Anspach
362884,Directing,0,1215282,Director,Lynne Stopkewich
64191,Directing,2,30477,Director,Peter Werner
185644,Directing,2,112588,Director,Kirby Dick
200035,Directing,2,59584,Director,David Petrarca
53035,Directing,0,88825,Director,Matthew Galkin
33127,Directing,0,110166,Director,John Holowach
105561,Directing,2,1038011,Director,Brian Malone
